"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","log","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.11215.6",-0.000505872801648037,-0.002256120947829,0.0113256838825077,-0.0446659828135718,0.964401063807518,0.176993160351837,0.164292437517761,324,-0.0227870353519335,0.0217752897486374,-800.346711012318,"CDH15__seq.11215.6__ANML",NA,0.999190949666589,"P55291","CDH15","CDH15","CDH15__seq.11215.6","CDH15_1"
"seq.11217.16",0.0057023289033172,0.0423689004881775,0.00703341089586182,0.810748723165346,0.418105109709385,0.117942698981705,0.10433070359562,324,-0.00813459018072022,0.0195392479873546,-1126.71263085559,"CTBP1__seq.11217.16__ANML",NA,0.999190949666589,"Q13363","CTBP1","CTBP1","CTBP1__seq.11217.16","CTBP1"
"seq.11218.84",0.0131860799649757,0.0299231907483919,0.0218722922117679,0.602866852605471,0.547012601476102,0.192353129443922,0.180078860894437,329,-0.0298411082205951,0.0562132681505465,-376.749049092775,"TPMT__seq.11218.84__ANML",NA,0.999190949666589,"P51580","TPMT","TPMT","TPMT__seq.11218.84","TPMT"
"seq.11219.95",-0.0224313937476143,-0.0205652702932042,0.0539274538679543,-0.415954993954275,0.677710870672385,0.190060710763112,0.17789946017397,333,-0.128512813299533,0.0836500258043048,236.929908674541,"FGFBP3__seq.11219.95__ANML",NA,0.999190949666589,"Q8TAT2","FGFBP3","FGFBP3","FGFBP3__seq.11219.95","FGFBP3"
"seq.11220.53",-0.0122983551273698,-0.0711803574295501,0.0092427301526883,-1.3305976615354,0.184240130318828,0.0605102971399755,0.0462756046723994,330,-0.0304804567802382,0.00588374652549857,-957.134305861412,"C10orf105__seq.11220.53__ANML",NA,0.999190949666589,"Q8TEF2","C10orf105","C10orf105","C10orf105__seq.11220.53","C10orf105"
"seq.11223.1",0.00530013632606078,0.0349476821622631,0.00782452040316416,0.677375232342351,0.49864250360149,0.124636068043822,0.111372978165698,330,-0.0100920933512164,0.0206923660033379,-1068.49599297059,"TMEM154__seq.11223.1__ANML",NA,0.999190949666589,"Q6P9G4","TMEM154","TMEM154","TMEM154__seq.11223.1","TMEM154"
"seq.11226.16",0.00673126634161105,0.0636703568563342,0.0057655118824169,1.16750541476454,0.243862150713534,0.0375946706988589,0.0227884348634568,325,-0.00461116797412672,0.0180737006573488,-1255.69500760955,"UBE3A__seq.11226.16__ANML",NA,0.999190949666589,"Q05086","UBE3A","UBE3A","UBE3A__seq.11226.16","UBE3A"
"seq.11227.31",-0.0106820220209138,-0.0466004687046321,0.0123294693177105,-0.866381329614065,0.386932241496141,0.0800004791748716,0.0655804239895248,319,-0.0349393699520193,0.0135753259101916,-751.747174664912,"TBL2__seq.11227.31__ANML",NA,0.999190949666589,"Q9Y4P3","TBL2","TBL2","TBL2__seq.11227.31","TBL2"
"seq.11228.37",0.00184656611366149,0.0131403843011312,0.00771710503909038,0.239282231394786,0.811037107207567,0.0217987723865784,0.00679568607348924,326,-0.0133350439956082,0.0170281762229312,-1066.00032972306,"RIC3__seq.11228.37__ANML",NA,0.999190949666589,"Q7Z5B4","RIC3","RIC3","RIC3__seq.11228.37","RIC3"
"seq.11229.16",-0.0102279216472208,-0.0725867239064425,0.00769184468333446,-1.32970985092576,0.18454926722021,0.0368172122521321,0.0219532803424427,324,-0.0253601859306714,0.00490434263622985,-1067.39685156875,"ERN1__seq.11229.16__ANML",NA,0.999190949666589,"O75460","ERN1","ERN1","ERN1__seq.11229.16","ERN1"
"seq.11231.12",0.0196073723713966,0.0890978453747187,0.0120823811096936,1.62280697764662,0.105588456424232,0.0156853905483755,0.000726201954885819,329,-0.00416109600417075,0.0433758407469639,-788.626103896264,"FDX2__seq.11231.12__ANML",NA,0.999190949666589,"Q6P4F2","FDX2","FDX2","FDX2__seq.11231.12","FDX2"
"seq.11232.46",0.0114567638771732,0.0406662962085623,0.0112769020468395,1.0159495781365,0.310402206685597,0.476768190732322,0.468792096078851,328,-0.0107274152432255,0.033640942997572,-818.556837821835,"TCN1__seq.11232.46__ANML",NA,0.999190949666589,"P20061","TCN1","TCN1","TCN1__seq.11232.46","TCN1_1"
"seq.11237.49",0.00537253185171534,0.0128286198392411,0.0167973082574525,0.319844809023596,0.749290234718276,0.476226918208759,0.468218155490238,327,-0.027671890609418,0.0384169543128487,-550.848028417542,"PCOLCE__seq.11237.49__ANML",NA,0.999190949666589,"Q15113","PCOLCE","PCOLCE","PCOLCE__seq.11237.49","PCOLCE"
"seq.11239.49",-0.00879175905668693,-0.0287502436861179,0.0107671296811851,-0.816536933891491,0.41478037282911,0.591625350597891,0.585456549247406,331,-0.0299723914213221,0.0123888733079483,-850.592796932544,"TMPRSS6__seq.11239.49__ANML",NA,0.999190949666589,"Q8IU80","TMPRSS6","TMPRSS6","TMPRSS6__seq.11239.49","TMPRSS6"
"seq.11241.8",0.0114962768262168,0.00780786023452133,0.0617269910193,0.186243920793456,0.852366546867071,0.415808067763841,0.407062679556713,334,-0.109926391103025,0.132918944755459,329.678391058915,"ASL__seq.11241.8__ANML",NA,0.999190949666589,"P04424","ASL","ASL","ASL__seq.11241.8","ASL"
"seq.11242.33",-0.0122509196652671,-0.0956561859539205,0.00687373073211096,-1.78228099742638,0.0756144585208431,0.0454590333526361,0.031126586405979,333,-0.0257723278049027,0.00127048847436858,-1159.66972310286,"TGM1__seq.11242.33__ANML",NA,0.999190949666589,"P22735","TGM1","TGM1","TGM1__seq.11242.33","TGM1"
"seq.11243.90",-0.023759763873689,-0.0308767003711575,0.0389158250942846,-0.610542467392745,0.541963234341251,0.234479875152106,0.221763594008453,301,-0.100341302772351,0.0528217750249725,-19.7596992678739,"ADGRF1__seq.11243.90__ANML",NA,0.999190949666589,"Q5T601","ADGRF1","ADGRF1","ADGRF1__seq.11243.90","ADGRF1"
"seq.11245.43",-0.0272606619247734,-0.0325401369456241,0.0382733194764368,-0.712262805988296,0.476806843712909,0.316557396527566,0.306170730821298,329,-0.102551962153155,0.0480306383036085,3.95411437366551,"FLNA__seq.11245.43__ANML",NA,0.999190949666589,"P21333","FLNA","FLNA","FLNA__seq.11245.43","FLNA_2"
"seq.11246.3",0.0315946824048647,0.0349816027192921,0.0485662391326169,0.650548260872971,0.515796356668208,0.0604454948250737,0.0460351496536793,326,-0.063948102519034,0.127137467328763,149.701971732674,"BPIFB1__seq.11246.3__ANML",NA,0.999190949666589,"Q8TDL5","BPIFB1","BPIFB1","BPIFB1__seq.11246.3","BPIFB1_1"
"seq.11247.20",-0.00162133917502254,-0.0101464443013588,0.00819679177518684,-0.197801678936218,0.843322018783424,0.135362650503514,0.122262084602052,330,-0.0177458931565639,0.0145032148065188,-1031.29928711713,"NAGS__seq.11247.20__ANML",NA,0.999190949666589,"Q8N159","NAGS","NAGS","NAGS__seq.11247.20","NAGS"
"seq.11248.43",0.00832570587216244,0.0627897352748345,0.00738251447845548,1.1277601820436,0.26028495570333,0.0388048658342185,0.0234503109753401,313,-0.00619992304909553,0.0228513347934204,-1074.19941314395,"UROS__seq.11248.43__ANML",NA,0.999190949666589,"P10746","UROS","UROS","UROS__seq.11248.43","UROS"
"seq.11252.30",0.0149020690949558,0.120449132184677,0.0064535547632525,2.3091256898927,0.0215595369368541,0.112943095483769,0.0993795342526343,327,0.0022063450715331,0.0275977931183784,-1193.82185157513,"LRCH4__seq.11252.30__ANML",NA,0.735968973093194,"O75427","LRCH4","LRCH4","LRCH4__seq.11252.30","LRCH4_1"
"seq.11254.13",-0.00084554701541828,-0.00662911429115689,0.00683648972109864,-0.123681457869931,0.901642789979904,0.0585586061412114,0.0442943425978963,330,-0.0142941438049341,0.0126030497740976,-1160.3832004263,"PAPLN__seq.11254.13__ANML",NA,0.999190949666589,"O95428","PAPLN","PAPLN","PAPLN__seq.11254.13","PAPLN"
"seq.11257.1",0.0353272361647129,0.0415402191403922,0.0438042107032291,0.806480372493247,0.420544982342595,0.126788642212618,0.113598138318549,331,-0.0508425147717313,0.121496987101157,82.2357842668433,"QDPR__seq.11257.1__ANML",NA,0.999190949666589,"P09417","QDPR","QDPR","QDPR__seq.11257.1","QDPR"
"seq.11258.41",-0.0200555234571476,-0.0590703047294749,0.0165983209917025,-1.20828627589341,0.227794512255373,0.207659621351211,0.195762618668797,333,-0.0527063038423966,0.0125952569281013,-561.79856190515,"MADCAM1__seq.11258.41__ANML",NA,0.999190949666589,"Q13477","MADCAM1","MADCAM1","MADCAM1__seq.11258.41","MADCAM1"
"seq.11260.47",-4.7164959237687e-05,-0.000239117147378446,0.0106592596091741,-0.00442478755251383,0.996472223578154,0.0435755597423024,0.0290402339025199,329,-0.0210160677464831,0.0209217378280077,-852.468831106813,"SUN5__seq.11260.47__ANML",NA,0.999400831587773,"Q8TC36","SUN5","SUN5","SUN5__seq.11260.47","SUN5"
"seq.11262.39",0.0121118542810827,0.0376654977865269,0.0161414890876211,0.750355448331672,0.453624852645744,0.242188467200448,0.229641918644164,302,-0.0196521786900185,0.0438758872521839,-555.059813645936,"TRABD__seq.11262.39__ANML",NA,0.999190949666589,"Q9H4I3","TRABD","TRABD","TRABD__seq.11262.39","TRABD"
"seq.11263.57",0.0416261477906596,0.0930585700890279,0.0241274836349326,1.72525856490031,0.0854433305550179,0.0720132307484567,0.0575586081744452,321,-0.00584182214891633,0.0890941177302355,-311.739632161149,"CASQ1__seq.11263.57__ANML",NA,0.999190949666589,"P31415","CASQ1","CASQ1","CASQ1__seq.11263.57","CASQ1"
"seq.11264.33",-0.00372608409305297,-0.0130036791425754,0.0156659006269732,-0.237846784667935,0.812148437042714,0.0241387394975807,0.00926280564845861,328,-0.0345444014064096,0.0270922332203036,-605.409075746167,"XDH__seq.11264.33__ANML",NA,0.999190949666589,"P47989","XDH","XDH","XDH__seq.11264.33","XDH"
"seq.11265.8",0.0254657249480644,0.0146797033182384,0.0899194979171378,0.283205817847554,0.77720049104544,0.138709858926428,0.125377194203927,323,-0.151436105097604,0.202367554993733,551.866228982501,"ALDH1A1__seq.11265.8__ANML",NA,0.999190949666589,"P00352","ALDH1A1","ALDH1A1","ALDH1A1__seq.11265.8","ALDH1A1"
"seq.11266.8",-0.0161663001597223,-0.0609905928547019,0.0134514197981048,-1.20182853575056,0.230321403624382,0.184895090223684,0.172119151198977,319,-0.0426310053146543,0.0102984049952096,-703.169969520555,"SELPLG__seq.11266.8__ANML",NA,0.999190949666589,"Q14242","SELPLG","SELPLG","SELPLG__seq.11266.8","SELPLG_1"
"seq.11270.17",-0.0335320014134387,-0.0755380446028359,0.0224312739106854,-1.49487726586341,0.135899208723021,0.158547729236386,0.145836969859293,331,-0.0776578344107774,0.0105938315839,-355.763976333353,"CHCHD10__seq.11270.17__ANML",NA,0.999190949666589,"Q8WYQ3","CHCHD10","CHCHD10","CHCHD10__seq.11270.17","CHCHD10"
"seq.11273.176",0.00294998596347763,0.0142726822397013,0.0112096619624554,0.263164578321634,0.792592043628864,0.055369767885295,0.0407015965791661,322,-0.019103438736924,0.0250034106638793,-814.21375154561,"GSTT2B__seq.11273.176__ANML",NA,0.999190949666589,"P0CG30","GSTT2B","GSTT2B","GSTT2B__seq.11273.176","GSTT2B"
"seq.11275.94",-0.00843831332045776,-0.0403280723409317,0.0103822335701092,-0.812764735398747,0.416937147452432,0.189408251014176,0.177163662660916,331,-0.0288617946830462,0.0119851680421307,-881.541770249562,"LRP1B__seq.11275.94__ANML",NA,0.999190949666589,"Q9NZR2","LRP1B","LRP1B","LRP1B__seq.11275.94","LRP1B"
"seq.11277.23",-0.0380668987559121,-0.0342260302572024,0.0360947960033252,-1.05463676127731,0.292365356107716,0.654898537280417,0.649653834199573,329,-0.10907260611928,0.0329388086074558,-41.2884436606178,"ATF6__seq.11277.23__ANML",NA,0.999190949666589,"P18850","ATF6","ATF6","ATF6__seq.11277.23","ATF6"
"seq.11278.4",-0.0102264071567688,-0.0123099389852925,0.0447729004362394,-0.228406180013557,0.81947501857906,0.0651010805393817,0.0506289610430873,323,-0.0983097284284468,0.0778569141149093,87.9490945666378,"COL11A2__seq.11278.4__ANML",NA,0.999190949666589,"P13942","COL11A2","COL11A2","COL11A2__seq.11278.4","COL11A2"
"seq.11279.42",-0.020789693051854,-0.036732595709042,0.0197553829192449,-1.05235586355563,0.293401632806256,0.597388002472743,0.591324568775043,332,-0.0596511993512094,0.0180718132475014,-442.643364562839,"GABBR1__seq.11279.42__ANML",NA,0.999190949666589,"Q9UBS5","GABBR1","GABBR1","GABBR1__seq.11279.42","GABBR1"
"seq.11280.6",-0.029052175395296,-0.0818524625209384,0.0142909800013941,-2.03290294944517,0.0428552177266992,0.462833705393508,0.454768145414432,333,-0.0571641542965814,-0.000940196494010594,-663.459888294931,"GAD1__seq.11280.6__ANML",NA,0.957548688437529,"Q99259","GAD1","GAD1","GAD1__seq.11280.6","GAD1"
"seq.11281.6",0.00215251412163649,0.0209328629564554,0.0056136956734327,0.383439759982617,0.70164442636192,0.0349294149534704,0.020082175183524,325,-0.00889125367262222,0.0131962819158952,-1273.13554091989,"GRB7__seq.11281.6__ANML",NA,0.999190949666589,"Q14451","GRB7","GRB7","GRB7__seq.11281.6","GRB7"
"seq.11282.16",-0.0133858459191593,-0.0539722542507696,0.0107859653945727,-1.24104291358981,0.215471387819044,0.378700319741084,0.369286688222009,330,-0.0346037670299904,0.00783207519167187,-846.93586810193,"MSR1__seq.11282.16__ANML",NA,0.999190949666589,"P21757","MSR1","MSR1","MSR1__seq.11282.16","MSR1_2"
"seq.11283.13",0.00758227027228273,0.0349654894455972,0.0119796198678376,0.632930790453485,0.527222558794695,0.00797837704104284,-0.00723667852581222,326,-0.0159848468227321,0.0311493873672975,-786.078245884522,"DCAF5__seq.11283.13__ANML",NA,0.999190949666589,"Q96JK2","DCAF5","DCAF5","DCAF5__seq.11283.13","DCAF5"
"seq.11284.24",0.00186885861001583,0.015270846241784,0.00641997457319076,0.291100624887211,0.771155049160299,0.0850631859249599,0.0713665270316211,334,-0.0107598217750524,0.0144975389950841,-1209.29572339099,"LAIR1__seq.11284.24__ANML",NA,0.999190949666589,"Q6GTX8","LAIR1","LAIR1","LAIR1__seq.11284.24","LAIR1"
"seq.11285.8",0.00153126230574946,0.010509179513851,0.00811669848857715,0.188655807272433,0.850484850964283,0.032660013435417,0.0172072979950881,313,-0.0144389265309778,0.0175014511424767,-1012.0113871849,"CD34__seq.11285.8__ANML",NA,0.999190949666589,"P28906","CD34","CD34","CD34__seq.11285.8","CD34"
"seq.11286.78",-0.0592312768543904,-0.0323732980581802,0.0769919567568863,-0.76931772290737,0.442248416118703,0.411264329802898,0.402450921566414,334,-0.210681536200273,0.0922189824914924,480.024596834522,"SELENOS__seq.11286.78__ANML",NA,0.999190949666589,"Q9BQE4","SELENOS","SELENOS","SELENOS__seq.11286.78","SELENOS"
"seq.11287.14",0.00654560389364077,0.031919837842182,0.0094117691339318,0.69547008649439,0.487259257551772,0.321544921943791,0.311074936171319,324,-0.0119702897278278,0.0250614975151093,-923.034233172169,"CYB5A__seq.11287.14__ANML",NA,0.999190949666589,"P00167","CYB5A","CYB5A","CYB5A__seq.11287.14","CYB5A"
"seq.11288.26",-0.00813608546054966,-0.0337340234099457,0.0113477411655953,-0.716978413749609,0.473896103911281,0.2753930106946,0.264380746419442,329,-0.0304593696360655,0.0141871987149662,-810.715492707945,"NT5C2__seq.11288.26__ANML",NA,0.999190949666589,"P49902","NT5C2","NT5C2","NT5C2__seq.11288.26","NT5C2"
"seq.11289.31",-0.00473877492831837,-0.0336038609231378,0.00764320651935497,-0.619998284269609,0.53568293882815,0.0264264894056075,0.0118082685258117,333,-0.0197738292345531,0.0102962793779163,-1087.68753215821,"CSNK1D__seq.11289.31__ANML",NA,0.999190949666589,"P48730","CSNK1D","CSNK1D","CSNK1D__seq.11289.31","CSNK1D"
"seq.11292.13",0.0035590499148454,0.0270413323989081,0.00683978626467141,0.520345194590139,0.603168773301668,0.104750875596502,0.0913086965514041,333,-0.00989558560651054,0.0170136854362013,-1162.90907245945,"SCARA3__seq.11292.13__ANML",NA,0.999190949666589,"Q6AZY7","SCARA3","SCARA3","SCARA3__seq.11292.13","SCARA3_1"
"seq.11293.14",-0.00484929842680316,-0.03392841240531,0.00725483365580591,-0.668423103391537,0.50432660856416,0.145770327654655,0.132944056298119,333,-0.0191203792515231,0.00942178239791676,-1122.90491745475,"LRRN1__seq.11293.14__ANML",NA,0.999190949666589,"Q6UXK5","LRRN1","LRRN1","LRRN1__seq.11293.14","LRRN1_1"
"seq.11294.7",-0.0152140215994499,-0.0540165859793565,0.00992827961216325,-1.53239253866411,0.126386587952606,0.592564476246944,0.586372447010575,329,-0.0347449400370554,0.00431689683815558,-912.238491922393,"TMCC3__seq.11294.7__ANML",NA,0.999190949666589,"Q9ULS5","TMCC3","TMCC3","TMCC3__seq.11294.7","TMCC3_1"
"seq.11297.54",0.00537684836858484,0.0257813945532432,0.0113456252849885,0.47391379791989,0.635875723787097,0.0301233207516529,0.0153835535898238,329,-0.0169422734451554,0.0276959701823251,-816.641987489482,"NOTCH2__seq.11297.54__ANML",NA,0.999190949666589,"Q04721","NOTCH2","NOTCH2","NOTCH2__seq.11297.54","NOTCH2_1"
"seq.11300.32",0.00152742507931333,0.0107375671165955,0.00784557836680476,0.194686103165571,0.845759222222803,0.00704889242338576,-0.00808755738723321,328,-0.0139065757721085,0.0169614259307352,-1054.86922022468,"SORT1__seq.11300.32__ANML",NA,0.999190949666589,"Q99523","SORT1","SORT1","SORT1__seq.11300.32","SORT1"
"seq.11302.237",-0.0109078499387322,-0.01100736273067,0.0350363530754388,-0.311329490122614,0.755744959983534,0.586205511424125,0.579992380965027,333,-0.0798283311330688,0.0580126312556044,-62.0817985935026,"TNR__seq.11302.237__ANML",NA,0.999190949666589,"Q92752","TNR","TNR","TNR__seq.11302.237","TNR"
"seq.11303.7",0.0049664943775097,0.0317133786966328,0.00774658564098944,0.641120437787524,0.521892141937381,0.201032717853474,0.188853338552459,328,-0.0102727657240163,0.0202057544790357,-1063.24589868155,"SAMHD1__seq.11303.7__ANML",NA,0.999190949666589,"Q9Y3Z3","SAMHD1","SAMHD1","SAMHD1__seq.11303.7","SAMHD1"
"seq.11307.33",-0.00193285588047829,-0.00755280811489863,0.0110607728119226,-0.174748719040213,0.86138360192906,0.382933873162794,0.373640708601993,332,-0.0236908898332162,0.0198251780722596,-841.140098528699,"WWP1__seq.11307.33__ANML",NA,0.999190949666589,"Q9H0M0","WWP1","WWP1","WWP1__seq.11307.33","WWP1"
"seq.11308.8",0.0266479241212321,0.0443201825453564,0.0299243919153199,0.890508458672793,0.373851663207097,0.197305641693021,0.184956497719067,325,-0.0322220351573232,0.0855178833997874,-171.335808043605,"CREB3L4__seq.11308.8__ANML",NA,0.999190949666589,"Q8TEY5","CREB3L4","CREB3L4","CREB3L4__seq.11308.8","CREB3L4"
"seq.11310.8",-0.000599265295596578,-0.00197135496925586,0.0115615131236771,-0.0518327738926599,0.958693301639142,0.524552991165657,0.517349248607561,330,-0.0233428273603755,0.0221442967691823,-806.311516066617,"DSG3__seq.11310.8__ANML",NA,0.999190949666589,"P32926","DSG3","DSG3","DSG3__seq.11310.8","DSG3_1"
"seq.11311.79",0.00121310213393879,0.00910698883186063,0.00699860373089216,0.173334879439466,0.862494479950766,0.0937762302910653,0.0800455671136572,330,-0.0125544018785216,0.0149806061463992,-1137.81288672518,"RAG1__seq.11311.79__ANML",NA,0.999190949666589,"P15918","RAG1","RAG1","RAG1__seq.11311.79","RAG1"
"seq.11312.40",-0.00368458820649375,-0.0175547874797482,0.0114667824339346,-0.321327122732322,0.748170328433101,0.0388057738271259,0.0239266062393105,323,-0.0262435975902855,0.018874421177298,-801.74703433228,"PMS2__seq.11312.40__ANML",NA,0.999190949666589,"P54278","PMS2","PMS2","PMS2__seq.11312.40","PMS2"
"seq.11313.100",-0.0213513627926039,-0.0326993750068686,0.0297280203521424,-0.718223498897235,0.473127663860056,0.31974302954061,0.30943610574577,330,-0.0798316904719726,0.0371289648867647,-172.18598093336,"PCBD1__seq.11313.100__ANML",NA,0.999190949666589,"P61457","PCBD1","PCBD1","PCBD1__seq.11313.100","PCBD1"
"seq.11315.148",0.00777978254874484,0.0552962827423477,0.00770975022741314,1.00908360443153,0.313678355258446,0.0224643316578289,0.00756287329895444,328,-0.00738701408636491,0.0229465791838546,-1073.63453969261,"PPM1D__seq.11315.148__ANML",NA,0.999190949666589,"O15297","PPM1D","PPM1D","PPM1D__seq.11315.148","PPM1D"
"seq.11318.20",-0.00169151253555204,-0.00506410947209245,0.0128560069891965,-0.131573710015364,0.895401177684632,0.510497973156379,0.503125954679818,332,-0.0269810145734258,0.0235979895023217,-733.080239503722,"APOA5__seq.11318.20__ANML",NA,0.999190949666589,"Q6Q788","APOA5","APOA5","APOA5__seq.11318.20","APOA5_1"
"seq.11319.106",0.00258689234915993,0.0169899396265966,0.0083077728863463,0.311382169993049,0.755707920865764,0.0294168350715744,0.0146213599964461,328,-0.0137563481114549,0.0189301328097748,-1023.23770575656,"MRE11__seq.11319.106__ANML",NA,0.999190949666589,"P49959","MRE11","MRE11","MRE11__seq.11319.106","MRE11"
"seq.11320.29",-0.00382720848709374,-0.0180651128301852,0.0111602505301447,-0.342932130130604,0.731865250735746,0.0776121777309053,0.0638039767987332,334,-0.0257804476091046,0.0181260306349171,-833.373966565575,"CHFR__seq.11320.29__ANML",NA,0.999190949666589,"Q96EP1","CHFR","CHFR","CHFR__seq.11320.29","CHFR"
"seq.11324.3",0.0124396957999428,0.0872256749847531,0.0077422196511582,1.60673506570972,0.109074709400528,0.0378802098667624,0.0232137496513168,328,-0.00279097542672629,0.0276703670266119,-1063.69493459629,"PXDNL__seq.11324.3__ANML",NA,0.999190949666589,"A1KZ92","PXDNL","PXDNL","PXDNL__seq.11324.3","PXDNL"
"seq.11325.8",-0.00674382383645088,-0.0218969623872807,0.0166771103950086,-0.404376038577359,0.686198173885811,0.0369228959208091,0.0223308185862759,330,-0.0395506797620196,0.0260630320891178,-554.137826056924,"BTG2__seq.11325.8__ANML",NA,0.999190949666589,"P78543","BTG2","BTG2","BTG2__seq.11325.8","BTG2"
"seq.11328.9",0.000848387892178298,0.00570440268245997,0.00800887121168141,0.10593101946013,0.915701444982989,0.0477405627615239,0.0333123894700319,330,-0.0149064927642876,0.0166032685486442,-1047.10544075612,"USB1__seq.11328.9__ANML",NA,0.999190949666589,"Q9BQ65","USB1","USB1","USB1__seq.11328.9","USB1"
"seq.11330.15",0.00198407505834852,0.00657949227306322,0.0163539693427594,0.121320703051639,0.903509977168204,0.0222191815708699,0.00758174416923618,334,-0.0301856865976182,0.0341538367143152,-573.476558728514,"CSNK2B__seq.11330.15__ANML",NA,0.999190949666589,"P67870","CSNK2B","CSNK2B","CSNK2B__seq.11330.15","CSNK2B"
"seq.11333.82",0.00764080881189982,0.0110545983962169,0.0315122653299738,0.242470946848497,0.808568679717621,0.328624796670765,0.318264068224326,324,-0.0543536732369322,0.0696352908607319,-130.629016202357,"ARHGAP25__seq.11333.82__ANML",NA,0.999190949666589,"P42331","ARHGAP25","ARHGAP25","ARHGAP25__seq.11333.82","ARHGAP25"
"seq.11334.7",0.0123649437329011,0.0446301662466168,0.0116354779172615,1.06269324052065,0.288695783949481,0.418631142186255,0.409849135270639,331,-0.0105238657687619,0.0352537532345641,-804.347771119818,"LILRB3__seq.11334.7__ANML",NA,0.999190949666589,"O75022","LILRB3","LILRB3","LILRB3__seq.11334.7","LILRB3_1"
"seq.11336.9",0.00827858656472295,0.0540351958145666,0.00819746729211439,1.00989565065866,0.313289694093353,0.0649751209536406,0.0507216929193973,328,-0.0078476582130121,0.024404831342458,-1037.91403652014,"FANCF__seq.11336.9__ANML",NA,0.999190949666589,"Q9NPI8","FANCF","FANCF","FANCF__seq.11336.9","FANCF"
"seq.11338.49",-0.00965324257702843,-0.0428917376625018,0.011205843814819,-0.861447182073222,0.389609814801458,0.175002779728583,0.162652521940089,334,-0.0316961678828851,0.0123896827288282,-836.517566504277,"BLK__seq.11338.49__ANML",NA,0.999190949666589,"P51451","BLK","BLK","BLK__seq.11338.49","BLK"
"seq.11342.59",0.0101591411682314,0.0494977824208973,0.0111042984892324,0.914883653216144,0.360914704893881,0.0301948500575801,0.0156332111695558,333,-0.011684273685923,0.0320025560223859,-840.838983017966,"PLXDC2__seq.11342.59__ANML",NA,0.999190949666589,"Q6UX71","PLXDC2","PLXDC2","PLXDC2__seq.11342.59","PLXDC2_2"
"seq.11348.132",0.00499047241962604,0.0171035377127047,0.0129427881643989,0.385579394195223,0.700058141656156,0.35726345103773,0.347465637791354,328,-0.0204708758978289,0.030451820737081,-726.426429305456,"P4HA2__seq.11348.132__ANML",NA,0.999190949666589,"O15460","P4HA2","P4HA2","P4HA2__seq.11348.132","P4HA2"
"seq.11350.30",0.00704362214436614,0.0316817395639815,0.0113459582452333,0.620804518413006,0.535170160495897,0.170481121662069,0.157519889188038,320,-0.0152784725392423,0.0293657168279746,-796.12493274755,"STUB1__seq.11350.30__ANML",NA,0.999190949666589,"Q9UNE7","STUB1","STUB1","STUB1__seq.11350.30","STUB1_2"
"seq.11351.233",-0.00714822103513516,-0.0534332376798905,0.00711264538007971,-1.00500174733231,0.315630128079505,0.0687081035056951,0.054640250084331,331,-0.0211399097577798,0.00684346768750946,-1129.99555845963,"NHEJ1__seq.11351.233__ANML",NA,0.999190949666589,"Q9H9Q4","NHEJ1","NHEJ1","NHEJ1__seq.11351.233","NHEJ1"
"seq.11352.42",0.0104052840299256,0.0688271738820215,0.00816311477545561,1.27467079860394,0.203330796728113,0.0495931416205286,0.0350609266605979,327,-0.00565356356068141,0.0264641316205327,-1031.02719881074,"TTN__seq.11352.42__ANML",NA,0.999190949666589,"Q8WZ42","TTN","TTN","TTN__seq.11352.42","TTN"
"seq.11353.143",-0.000750744628568234,-0.00409727555292288,0.0101031843901508,-0.07430772314718,0.94081096693006,0.00866677384391384,-0.00649122655602641,327,-0.0206261846737165,0.01912469541658,-895.263193684172,"SMAD2__seq.11353.143__ANML",NA,0.999190949666589,"Q15796","SMAD2","SMAD2","SMAD2__seq.11353.143","SMAD2_2"
"seq.11354.21",-0.0474672755771128,-0.0333534427512303,0.051230749261354,-0.926538773324555,0.354843166859851,0.574425566667636,0.567977469192903,330,-0.148247313015685,0.0533127618614597,200.016565958639,"PLCB1__seq.11354.21__ANML",NA,0.999190949666589,"Q9NQ66","PLCB1","PLCB1","PLCB1__seq.11354.21","PLCB1"
"seq.11355.10",0.00200797339100757,0.00331072190689176,0.0351168083201838,0.0571798374356665,0.954440259759631,0.00538667032134369,-0.0113014727940701,298,-0.0671003780300998,0.0711163248121149,-88.3968179875809,"EIF5A2__seq.11355.10__ANML",NA,0.999190949666589,"Q9GZV4","EIF5A2","EIF5A2","EIF5A2__seq.11355.10","EIF5A2"
"seq.11356.19",-0.00759267886447556,-0.0159818961903999,0.0238361244393993,-0.318536634752814,0.750285709004276,0.199837339616968,0.187334798048483,320,-0.0544879886414244,0.0393026309124733,-318.945584394602,"ESS2__seq.11356.19__ANML",NA,0.999190949666589,"Q96DF8","ESS2","ESS2","ESS2__seq.11356.19","ESS2"
"seq.11358.15",0.00299419768676396,0.0199127644579426,0.0080995700227591,0.369673659015296,0.711865681783826,0.0574727787982812,0.0430168398227948,326,-0.0129398233632788,0.0189282187368068,-1033.39623390079,"GRB10__seq.11358.15__ANML",NA,0.999190949666589,"Q13322","GRB10","GRB10","GRB10__seq.11358.15","GRB10"
