"apt_name","UniProt","symbol","label","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","acme.x","acme_p.x","p_adjusted.x","ade.x","ade_p.x","ade_p_adjusted.x","prop_m.x","prop_m_p.x","prop_m_p_adjusted.x","acme.y","acme_p.y","p_adjusted.y","ade.y","ade_p.y","ade_p_adjusted.y","prop_m.y","prop_m_p.y","prop_m_p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y","standardized_beta.x","p.x","p_adjusted.x","standardized_beta.y","p.y","p_adjusted.y"
"seq.12830.4","O00422","SAP18","SAP18",0.0048690447443321,0.869815669759759,0.967862696932075,0.0343054370436965,0.275940082928845,0.845286334110669,-0.0816771795813743,0.0110701705981043,0.0830525799310055,-0.0942594287222751,0.005809523883497,0.0764105350706092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0119346788846053,0.785056274131378,0.983242898418819,NA,NA,NA,0.0003260514787003,0.995853960208439,0.999068909768939,-0.0184595997576243,0.767977721637204,0.98402144310592,0.078369421805432,0.0581391399857704,0.958243517638773,NA,NA,NA
"seq.12831.21","Q96BS2","TESC","TESC",0.0101028414954186,0.579741361438861,0.873634271865014,0.0010442479567012,0.95706920011419,0.990214578909678,0.0291552105600699,0.139878490102216,0.378675139500052,0.0287695852327699,0.171030262684149,0.46770099987013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0360032781605131,0.144534288859486,0.784045089364143,NA,NA,NA,0.0020934929125747,0.953167787376217,0.991928971653489,-0.0771479260601402,0.0281352675582623,0.5554618540974,0.034940748726455,0.200031522360623,0.999980772643425,NA,NA,NA
"seq.12832.10","Q9UBL3","ASH2L","ASH2L",0.0205768632270323,0.45344362747082,0.811431300939555,0.0273011859033426,0.350061033684086,0.887024219265588,-0.0111877691898539,0.706410041860597,0.871077174470449,-0.0212851836542986,0.50069259208278,0.766091433148551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0455069324697746,0.27824286391947,0.846678650917139,NA,NA,NA,0.142809270166573,0.013479832553204,0.316805303352409,-0.0369129031293653,0.537010877547409,0.948638641585707,0.0011774892206831,0.974867875168281,0.999980772643425,NA,NA,NA
"seq.12834.3","Q9H3M0","KCNF1","KCNF1",0.0163338986720434,0.574168678892733,0.870332672853425,0.0295781208764978,0.338905754940818,0.883551129532702,-0.0309841471487583,0.324788832235037,0.60118759206598,-0.041934484908351,0.210527711773322,0.518337553602935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125191257036336,0.771551094618354,0.980667984784416,NA,NA,NA,0.109810675453914,0.066600550207394,0.537303442149352,-0.0519156283556012,0.401645919250081,0.910530515100606,0.0388990388702292,0.3326407942922,0.999980772643425,NA,NA,NA
"seq.12835.101","Q8WXC3","PYDC1","PYDC1",0.0574802496989926,0.0523613291112708,0.411618782940818,0.0605821813731813,0.0544845585938191,0.605304708304045,0.0123255971382427,0.700797780913593,0.867458565247806,-0.0098972815171116,0.771344121325395,0.910441011642174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129566691322588,0.002960814005039,0.18744115559007,NA,NA,NA,0.132772161402638,0.0338388610983988,0.432514823014963,0.098897926465702,0.11469460512079,0.75791489863972,-0.0043411381489798,0.916539168587826,0.999980772643425,NA,NA,NA
"seq.12838.28","Q9H1R2","DUSP15","DUSP15",0.0125949843831103,0.673978057129161,0.910764263807446,0.0088316948589498,0.78126226884073,0.978088934879044,0.015320594608428,0.636421605499402,0.830605132739809,0.0121019847919287,0.725236305907208,0.889215538481474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0039041972699561,0.929357235770693,0.990275778282879,NA,NA,NA,0.012352110193941,0.843196385906047,0.979694684421938,-0.0785488222305414,0.208213321492996,0.819373663756628,0.0610509706547549,0.140465966675121,0.999980772643425,NA,NA,NA
"seq.12842.43","O60499","STX10","STX10",0.0017864214745876,0.945255452065614,0.985289164157676,-0.0072926625118468,0.791851965154895,0.978565151171062,0.0265251710414467,0.34657665148558,0.621147311271124,0.029187845165137,0.329693160626631,0.631557895126217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0528938663038192,0.165154357415095,0.785489762659031,NA,NA,NA,-0.0075216040604991,0.893275594136184,0.98226606841994,-0.0954469793852941,0.0764838381259092,0.701820574954366,0.0260953552835958,0.483064322190384,0.999980772643425,NA,NA,NA
"seq.12843.6","Q86VK4","ZNF410","ZNF410",-0.0043875687605863,0.879753489670422,0.970091920994275,0.0033784182423984,0.912774333516826,0.987006833989433,-0.023520424787051,0.453928727878717,0.707049557963748,-0.024763210982363,0.458539537086252,0.735813630217965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0061692872597954,0.88622257891402,0.986611432922933,NA,NA,NA,0.0495997065677775,0.420881612478739,0.871383852962772,-0.0627040947358164,0.302635983774555,0.875229512424627,0.0123044843122658,0.759441013399906,0.999980772643425,NA,NA,NA
"seq.12844.10","O95429","BAG4","BAG4",0.0169370354568578,0.546325042353733,0.857893148397447,0.0007641250540352,0.979560711989087,0.995879949301974,0.0518662184069371,0.0878819599225887,0.288533139993207,0.0515851959772514,0.110489441554478,0.368644164423237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118194921327213,0.776182086670261,0.981755611988087,NA,NA,NA,0.0594838521864094,0.313560926948706,0.810774528948523,-0.0699994354786893,0.241775572411263,0.839856162595898,-0.0113171359765844,0.773214999056395,0.999980772643425,NA,NA,NA
"seq.12845.18","Q15036","SNX17","SNX17",-0.0351769703391324,0.0291755554100994,0.334188555287066,-0.0298540105892318,0.081544888387983,0.668555455718035,-0.0279495054968832,0.10959570153644,0.329919291608665,-0.0169836237839016,0.3598001459812,0.660071534493337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0540685286605798,0.0223782577741034,0.500078551792464,NA,NA,NA,-0.0780856183796007,0.0286987972133992,0.421977126573663,-0.0401147143784485,0.195629621865269,0.819373663756628,-0.0019287758350814,0.931521167420338,0.999980772643425,NA,NA,NA
"seq.12846.3","Q9UKA1","FBXL5","FBXL5",-0.0080169894664517,0.79012353749499,0.947030268287431,0.0109901075912379,0.731273367439108,0.978088934879044,-0.0564962810848505,0.083053222022542,0.280083340859569,-0.0605418729808472,0.0808058678537613,0.308366027928052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0193598023418762,0.664092943511595,0.955931699586179,NA,NA,NA,0.0251499628845986,0.690944463211618,0.947726350640071,-0.0475373677896803,0.458237648247426,0.927544540508067,0.0434446757276771,0.301313343793338,0.999980772643425,NA,NA,NA
"seq.12847.27","O60942","RNGTT","RNGTT_1",0.0331540185140862,0.265177180123767,0.694249263720674,0.0446936682308411,0.157980681724388,0.777475605849863,-0.0201346189699418,0.531926599158224,0.764769148385172,-0.0366297836039959,0.284937756886491,0.591988862449544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0412413458106976,0.34978534452165,0.869516547437763,NA,NA,NA,0.0990513748911661,0.111910393746758,0.621866680736178,-0.0772836452483352,0.220619723616608,0.826119273449258,0.0474078902099207,0.247928907200078,0.999980772643425,NA,NA,NA
"seq.12848.9","Q92974","ARHGEF2","ARHGEF2",-0.0311313129922327,0.245748932604236,0.67821984685332,-0.023087360804915,0.418288382479918,0.915634274749459,-0.034055521616881,0.240408807458917,0.510754786333687,-0.0255530859707929,0.407536143624597,0.699717371271551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0423329765329521,0.276826432282078,0.846678650917139,NA,NA,NA,-0.0012677856074525,0.981773070085135,0.998247551440312,-0.100147145704763,0.0679209375101284,0.689683580932869,-0.0074721608444337,0.840532802875451,0.999980772643425,NA,NA,NA
"seq.12849.25","Q9P0R6","GSKIP","GSKIP",-0.0011987547387,0.967771919922034,0.992016437541642,0.015412510281595,0.625493177941218,0.962958115237061,-0.0465614403199263,0.146781596968511,0.388555208544914,-0.0522936099594215,0.126081046098479,0.395545876450228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0081174726894969,0.854529139807783,0.986460917980223,NA,NA,NA,0.016562697825203,0.787802771440155,0.971254559137169,0.021650424666223,0.733913026317153,0.975835983156341,0.0182787583902412,0.654716783609314,0.999980772643425,NA,NA,NA
"seq.12851.5","Q9NP87","POLM","POLM",0.0081932738915921,0.753461475352123,0.936097370767803,0.0141174469094918,0.610713071606626,0.962371777342477,-0.0137529920446365,0.625905208892104,0.824657013675637,-0.0189224274488698,0.528111418267413,0.785931567598805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061111533321805,0.87274559072998,0.986611432922933,NA,NA,NA,0.0288004491492339,0.591693451915067,0.927986660203162,-0.001307467890022,0.98074080923445,0.997755947908024,0.0322004920164292,0.371865291173055,0.999980772643425,NA,NA,NA
"seq.12853.112","Q9NZR1","TMOD2","TMOD2",-0.0041312860585934,0.820488797483959,0.953919707895091,0.0039160733185089,0.839545477799012,0.981598592820366,-0.0243344877761806,0.21682431341116,0.485721132595418,-0.0257678873559384,0.218610038984158,0.527936689281279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0195976154090958,0.468517990122292,0.92230042416522,NA,NA,NA,-0.0423313503979361,0.287459887611099,0.795649249533196,-2.9684415168288e-05,0.999379280967105,0.999843472343015,0.0265574237851605,0.291306954574268,0.999980772643425,NA,NA,NA
"seq.12854.3","Q99594","TEAD3","TEAD3",-0.0096141009262973,0.748895166475311,0.934515465531456,-0.020572180359092,0.519483014467989,0.945044394410233,0.0273279373642267,0.400334066687363,0.668582716715119,0.0348918722368054,0.312698513262536,0.618492249996401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0238800994675706,0.588947275014924,0.941938624069238,NA,NA,NA,-0.0256398450070107,0.684304925370983,0.947569165810229,-0.0397170603893699,0.525466622267189,0.94778973652789,-0.0094255127991185,0.820945272948784,0.999980772643425,NA,NA,NA
"seq.12855.16","Q9NQ75","CASS4","CASS4",-0.0061728186759561,0.652280100429006,0.904183439768285,-0.0107767432533665,0.459223736313182,0.930145484697438,0.0107731214630189,0.467521820551307,0.71733286914833,0.0147222735055548,0.350322382923115,0.65005057554633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0240665187528235,0.255151550171425,0.843813062882285,NA,NA,NA,-0.0497463462307329,0.102370220021138,0.614102127203532,0.00429967573319,0.885237690530013,0.989918450275232,0.0006699862287235,0.970650275882527,0.999980772643425,NA,NA,NA
"seq.12856.14","Q96Q45","TMEM237","TMEM237",0.0219908139858056,0.455739230348731,0.812688821976519,0.0288787407518922,0.35705362507722,0.888567039680181,-0.0113321678809087,0.722404941620705,0.87711999995114,-0.0219423687222016,0.517700498024231,0.777723676519414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0474727140615752,0.275536885513559,0.846678650917139,NA,NA,NA,0.0643974011995227,0.293183304678518,0.797147247094739,0.088958353758805,0.148431559795026,0.782227359796487,0.0075699301046329,0.853532387688618,0.999980772643425,NA,NA,NA
"seq.12859.33","O75521","ECI2","ECI2",-0.0057422044402553,0.678437340219747,0.913296763669837,-0.0076399182776578,0.603980188595754,0.961568217100174,0.0032486420737692,0.828473676700033,0.927255988474597,0.0060549129390935,0.704145087976616,0.881546859167614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0117843192458606,0.565523690508989,0.939318847392494,NA,NA,NA,-0.0258585897590383,0.400540306671455,0.861182995432675,0.0016401528753349,0.953365524551691,0.997755947908024,-0.0046205141783173,0.810602104124622,0.999980772643425,NA,NA,NA
"seq.12860.7","Q9UBL0","ARPP21","ARPP21",0.0444894064442905,0.129062386217023,0.555580649094476,0.0476267649069929,0.126629759467794,0.729247270927176,0.0075230074254487,0.81263234568162,0.919976642636488,-0.0099921684210812,0.76702529481909,0.909599541365694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00609885888645,0.882096063531906,0.986611432922933,NA,NA,NA,0.0673649032254484,0.247136374974276,0.774360641586064,-0.0559521255467477,0.345663667863536,0.899401717923006,0.0837997971087988,0.0407917747561442,0.908770884093304,NA,NA,NA
"seq.12861.13","Q9NYL9","TMOD3","TMOD3",0.0001901724709961,0.993268921173071,0.99866859430639,-0.0098727076430948,0.680292085842473,0.973963126613889,0.0284805694017199,0.243046299575615,0.514109260281172,0.0321069814671085,0.215907914811155,0.525698248462322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0211206456365218,0.525340329953279,0.931475615173765,NA,NA,NA,-0.0566437883127243,0.265065425236166,0.783845818232463,0.0242152214613469,0.58021405271655,0.954549615350047,0.000803833164566,0.97963911394762,0.999980772643425,NA,NA,NA
"seq.12862.14","Q14511","NEDD9","NEDD9",0.0224639610703561,0.444065806241021,0.804931425346066,0.0320132694945688,0.305543746600982,0.861411065784888,-0.0183562454082781,0.563798066746905,0.786768460771909,-0.0302274632743934,0.371847627422092,0.670854374881115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0010426107157015,0.980764469941669,0.997871396116672,NA,NA,NA,0.0312689459381758,0.605521008235584,0.934379765489479,0.0253741527461751,0.682692896712877,0.969666163492554,0.0862231958487705,0.0353715589891982,0.853738026855847,NA,NA,NA
"seq.12864.9","Q0D2K0","NIPAL4","NIPAL4",-0.0619003424646364,0.0377049908637393,0.370689417601,-0.0728450824290602,0.0214360350975198,0.425954265782372,0.008225286665268,0.799010094372277,0.913743542942439,0.0349792404579928,0.307513965662886,0.613313905047839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0538549498416394,0.218146228543302,0.826460315969059,NA,NA,NA,0.0109688822636733,0.860111079368743,0.981939998290864,-0.0558816827981275,0.369297520217257,0.904921774228967,-0.0805950042436382,0.0522533588733734,0.933284435338396,NA,NA,NA
"seq.12867.40","P51808","DYNLT3","DYNLT3",0.0086317292607836,0.774118577566597,0.941465000711722,-0.0035623491649982,0.911382070042723,0.987006833989433,0.037216159259438,0.252731857882351,0.524096665150278,0.038536254545989,0.266036213981566,0.575835247800599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0494919043709904,0.261801132636876,0.844018819490882,NA,NA,NA,-0.0127685633264373,0.838075238715984,0.979670246204739,-0.0933361278883994,0.137587759802628,0.775194764239864,0.0528750590893435,0.205711599413714,0.999980772643425,NA,NA,NA
"seq.12869.68","P26196","DDX6","DDX6",0.0192252518475467,0.164071635930054,0.598217366907267,0.0017884211621103,0.90256179580259,0.985388362118608,0.0562914864233127,0.0001608159790991,0.0054490437569187,0.0556345691606193,0.0004507796896696,0.017467712974697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0056920512846418,0.792311013124667,0.983242898418819,NA,NA,NA,0.0142885621437609,0.671623107245729,0.943639915189708,-0.0011231767977533,0.967695550451334,0.997755947908024,0.0004202154139027,0.981498210804989,0.999980772643425,NA,NA,NA
"seq.12871.10","Q12792","TWF1","TWF1",-0.000120442519933,0.993445200594071,0.99866859430639,-0.0047832454355892,0.759035367596937,0.978088934879044,0.0130659254660482,0.410183432491251,0.676979226483635,0.0148278544982569,0.379692308828155,0.677291496036511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0174444474873284,0.430851024118418,0.905693289570676,NA,NA,NA,-0.0145488024674261,0.641641478659972,0.936605803498544,-0.0182605925520876,0.571303685048871,0.952142095629486,0.010689644188953,0.59495879485486,0.999980772643425,NA,NA,NA
"seq.12872.35","Q16280","CNGA2","CNGA2",0.0162633532329652,0.571955654398152,0.869692536483101,0.0016598332133462,0.956759093605149,0.990214578909678,0.0467806856198535,0.132969192122117,0.368482307552547,0.0461654680320088,0.1637455505245,0.454435160120826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0481470110108959,0.243106426149637,0.838159164458167,NA,NA,NA,0.0986816047548975,0.0849902629913595,0.581384499551013,0.0163913588310002,0.78540370613945,0.985759425361522,-0.03626822814122,0.371526158053513,0.999980772643425,NA,NA,NA
"seq.12873.11","P16150","SPN","SPN",-0.0219200754030858,0.44083796584588,0.803880996542487,-0.0431231653060255,0.153181263591493,0.771698823527318,0.051891773400063,0.0912147194671263,0.295332991696895,0.06767560646802,0.0381799763758307,0.212826330177327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0190948649034588,0.641477043060055,0.954680338854443,NA,NA,NA,-0.0522349808806998,0.378030365151773,0.848037482386515,0.0957019571584425,0.0973527458614998,0.738765368334402,-0.0856232291939098,0.0324969980978105,0.835661782481725,NA,NA,NA
"seq.12875.28","Q8WUN7","UBTD2","UBTD2",-0.0043979811183914,0.881533619006075,0.970091920994275,0.0021699238182384,0.944998633860073,0.990214578909678,-0.0198036310947846,0.535674950834378,0.768048030973594,-0.0206152645579258,0.545277751732285,0.796153607190465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0379165230662124,0.388643210102844,0.88306187958572,NA,NA,NA,0.0106406867333615,0.865144492081301,0.98226606841994,-0.022781256352501,0.720123127202285,0.974736021362245,0.0400952346740914,0.323846696655349,0.999980772643425,NA,NA,NA
"seq.12876.39","Q9Y4P9","SPEF1","SPEF1",0.024233916099387,0.35833798661892,0.760189933756211,0.0200194227142145,0.475257599578931,0.935555094441363,0.0208419369192889,0.465960827310043,0.717052096948386,0.0135118447841404,0.656476791431637,0.85318119875465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0252501143660382,0.510046573813194,0.926836939443532,NA,NA,NA,0.0389758268619222,0.476641124905369,0.890993284572938,0.0208483464726292,0.705098465763375,0.974736021362245,0.0177813733011994,0.633813958350268,0.999980772643425,NA,NA,NA
"seq.12878.60","Q9BXB4","OSBPL11","OSBPL11",0.0522495440914941,0.0697153590329389,0.446681156626643,0.0561196200759555,0.0673365257809844,0.641310189476354,0.0085959943499603,0.783049821023535,0.906834595983584,-0.0122301787769837,0.71256450121857,0.883900717586382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0078354678634993,0.852449420937793,0.986217589412778,NA,NA,NA,-0.0354166647951578,0.562915910456702,0.92007598986023,0.048876674194678,0.397074738226848,0.910530515100606,0.102580253368918,0.0105477209340652,0.544965581593369,NA,NA,NA
"seq.12879.5","P28749","RBL1","RBL1",0.0115862079260842,0.699652899605891,0.917051344661553,0.0220612241426124,0.489924267688514,0.939380209875734,-0.0250715021777966,0.440253076629069,0.697254926230704,-0.0332139731277084,0.336666048514919,0.637833593795288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0709336314923025,0.108037890746972,0.745847017626932,NA,NA,NA,0.0610443540245602,0.327868530070987,0.816901409485113,0.0447871970330009,0.479057343542765,0.934295885520156,-0.0446898065423761,0.283687767711016,0.999980772643425,NA,NA,NA
"seq.12880.1","Q7L0J3","SV2A","SV2A",0.0333082950218664,0.267378509942962,0.696064631972829,0.0295661074120651,0.355194314686635,0.88810299743901,0.0227777493119593,0.483378927487008,0.730281104675,0.0118105650247036,0.732804444822782,0.893051122272358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0663474660761857,0.133438166057077,0.77171790931801,NA,NA,NA,0.0869345397583662,0.165625196857887,0.694772026822684,0.0489692640057096,0.441547284444666,0.922264704246019,0.0179250163443651,0.668017362128863,0.999980772643425,NA,NA,NA
"seq.12881.17","O75452","RDH16","RDH16",-0.092885569266027,5.30533929414962e-05,0.004361111048724,-0.0971712866986311,7.06257939598885e-05,0.0062744988902169,-0.0222335150889734,0.372831966832285,0.645984471004185,0.0136016616329411,0.605873155306636,0.828897496509379,-0.0023916319278654,0.412,0.564336134453782,0.323998938730424,0.01,0.0111643835616438,-0.0074364974839759,0.41,0.561596638655462,0.0022698482306248,0.638,0.770325925925926,-0.0539709989499251,0,0,-0.0439032439132434,0.638,0.770325925925926,-0.0863891357106008,0.007604379204808,0.3129825000397,NA,NA,NA,-0.096153890862485,0.0368517763486457,0.440145653567942,-0.0740079341129005,0.110217181876528,0.748339739543719,-0.10741986042051,0.0011941496141616,0.119169588207773,-0.0307742041714827,0.519537929864461,0.842153262863248
"seq.12882.7","Q9NR21","PARP11","PARP11",-0.0313714735378134,0.294982296751426,0.715117935818536,-0.0208832616148489,0.512327435867685,0.942501356135376,-0.0409062606762804,0.206687274319235,0.472320025557791,-0.0331859117004982,0.335746100656499,0.636789987837177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.120378347902802,0.0060663545919708,0.283290982067356,NA,NA,NA,-0.129724310365097,0.0389603640926616,0.447034885526255,-0.122466120114209,0.0520853687095493,0.640381684100689,0.0913770463096468,0.0279918419318606,0.835661782481725,NA,NA,NA
"seq.12885.42","Q14995","NR1D2","NR1D2",-0.0288019021656317,0.324492862803353,0.735234251593474,-0.0356549116164361,0.251062688264845,0.840588873880109,0.008969193147943,0.777135868267689,0.904556926124999,0.0220088694514947,0.513198945008035,0.774529586572102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0202324849754727,0.636550750017792,0.952640777656901,NA,NA,NA,0.0790355344316705,0.196482421533752,0.72691692893339,-0.0475747982436471,0.43461223689154,0.919098966732811,-0.0895619479613961,0.0286260625828085,0.835661782481725,NA,NA,NA
"seq.12888.18","O75446","SAP30","SAP30",-0.0202658348588287,0.481713277683419,0.830640605295233,-0.0139018720346391,0.650065269828522,0.970971324280238,-0.0253723656522766,0.416145746071318,0.680345996438409,-0.020243615828667,0.541991037800877,0.79460750862938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0472780581476266,0.264162846170743,0.844018819490882,NA,NA,NA,0.0405531325052433,0.496073856212758,0.900916182539794,-0.127583386472423,0.0363886847908152,0.592968870064878,0.0311162209695817,0.438503074108844,0.999980772643425,NA,NA,NA
"seq.12891.1","Q8IY33","MICALL2","MICALL2",-0.0311614320030001,0.275365048406206,0.701187643409275,-0.0195039686015694,0.519995175690202,0.945044394410233,-0.0447005138271044,0.148292319082831,0.390285240071684,-0.0376159920853708,0.25185023802264,0.56073624205224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0041318763324498,0.923423869954969,0.989822077121958,NA,NA,NA,-0.115348471272669,0.0574708107280896,0.512453924301264,0.125510011322721,0.0404439725893579,0.608505436631367,-0.0453582421432962,0.241747376048962,0.999980772643425,NA,NA,NA
"seq.12892.10","Q8IYJ3","SYTL1","SYTL1",-0.0500320575854226,0.092386101124437,0.493787781871991,-0.0212837074003816,0.499912322573494,0.939380209875734,-0.0986664605386514,0.0021515001340439,0.0295729782575664,-0.0907562684205953,0.0080041282979279,0.0910077301984379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008805759944867,0.843014577243379,0.985139748992303,NA,NA,NA,-0.0022596315633773,0.971108011242483,0.995509454387037,-0.0013061726808844,0.983549871047363,0.997755947908024,-0.0140724455525647,0.734170434729255,0.999980772643425,NA,NA,NA
"seq.12893.159","Q16666","IFI16","IFI16_1",-0.186952805960476,2.28284658708929e-11,4.26424035562704e-09,-0.151883251053763,2.55099874210244e-07,3.71680516724325e-05,-0.167501848136026,3.47309571470621e-08,9.73134703139797e-06,-0.11149426099151,0.0004560739034345,0.017486833613268,0.0185425300516517,0.002,0.0191764705882353,0.302115516465543,0.008,0.009731343283582,0.0578264922806402,0.01,0.0698571428571429,-0.0301598735573137,0,0,-0.12289785745305,0,0,0.19704900470053,0,0,-0.138158908617219,0.0007666816706147,0.0716061021849774,NA,NA,NA,-0.1423897608684,0.0144605076465218,0.32941793621468,-0.133072316459186,0.0236935347607683,0.524508863826139,-0.170149404564215,1.28152058078252e-05,0.0021217903252274,-0.0230893736713719,0.687894238347158,0.873849259902417
"seq.12894.3","Q6ZW49","PAXIP1","PAXIP1",-0.0854126235737961,0.0035059181424712,0.110565427133779,-0.0743542606353531,0.0167708093453443,0.390336568948349,-0.0625799951841128,0.0484019277722157,0.20596264241857,-0.0352115904876971,0.294971774259984,0.60125052475769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.106172602181424,0.013200859515948,0.414518368852075,NA,NA,NA,-0.150815795519251,0.0126203975344065,0.306485085631319,-0.0591401773744788,0.321616283680741,0.884894300649593,-0.0325590261595057,0.425566311958447,0.999980772643425,NA,NA,NA
"seq.12895.28","Q9Y6T7","DGKB","DGKB",-0.0596223019194177,0.0056852832910426,0.150062640490021,-0.0688857229827637,0.0026425641313492,0.142600590347255,0.0044450804384663,0.849263161075751,0.934715535343231,0.0296692066312615,0.231019235282821,0.539807820729108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0818243981691124,0.008697661994835,0.33883672530681,NA,NA,NA,-0.104978156379631,0.0186720675299663,0.353260663417618,-0.0579616312674891,0.19096683704378,0.813892446081871,-0.0526584523981491,0.0846821867785557,0.999980772643425,NA,NA,NA
"seq.12904.180","O60494","CUBN","CUBN",-0.03191452213972,0.28513467941821,0.706837564863178,-0.0107881116408266,0.733329814821141,0.978088934879044,-0.0717374164633831,0.0261768816084066,0.142542993124942,-0.0678066187979942,0.0478700449531608,0.239679228511187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119153120539087,0.788303567886493,0.983242898418819,NA,NA,NA,-0.0136488239834066,0.811129525056477,0.974464201451525,-0.0277466404975208,0.661595816340688,0.965604579528519,-0.035474086265634,0.393274110326384,0.999980772643425,NA,NA,NA
