source_layer,target_layer,source_node,target_node,class_idx,importance,normalized_importance
1,2,R-HSA-8957275,R-HSA-8957275,1,0.004877633300645318,0.0021006823214660894
1,2,R-HSA-8963888,R-HSA-8963898,0,0.026176996011560295,0.011273818542959727
1,2,R-HSA-8963888,R-HSA-8963898,1,0.02867788245962204,0.012350891710543353
1,2,R-HSA-8963901,R-HSA-8963899,0,0.05919322441964734,0.025493134154319638
1,2,R-HSA-8963901,R-HSA-8963899,1,0.0648484005739548,0.0279286859557555
1,2,R-HSA-8964026,R-HSA-8964043,0,0.021686641207729142,0.009339927991517399
1,2,R-HSA-8964026,R-HSA-8964043,1,0.02375852967847807,0.010232241786811494
1,2,R-HSA-8964038,R-HSA-8964043,0,0.03611015834916464,0.015551798709303424
1,2,R-HSA-8964038,R-HSA-8964043,1,0.03956003422638826,0.01703757937788652
1,2,R-HSA-8964041,R-HSA-8963899,0,0.02010393628797433,0.008658294084231572
1,2,R-HSA-8964041,R-HSA-8963899,1,0.022024617832832282,0.00948548660112608
1,2,R-HSA-8964046,R-HSA-8964043,0,0.00556217349936639,0.0023954977381141574
1,2,R-HSA-8964046,R-HSA-8964043,1,0.006093569942806979,0.0026243577293475926
1,2,R-HSA-9009391,R-HSA-8939211,0,0.016786376783705276,0.007229498975729303
1,2,R-HSA-9009391,R-HSA-8939211,1,0.0067892151964770164,0.0029239558328382964
1,2,R-HSA-9012999,R-HSA-194315,0,0.0042802659304668296,0.0016558328909114604
1,2,R-HSA-9012999,R-HSA-194315,1,0.001731144598085413,0.0006696981474982543
1,2,R-HSA-9018677,R-HSA-9018678,0,0.2634609417341974,0.11346645157285888
1,2,R-HSA-9018677,R-HSA-9018678,1,0.10410001500428695,0.04483343615743488
1,2,R-HSA-9614085,R-HSA-212436,0,0.06842801706807222,0.026471570496276867
1,2,R-HSA-9614085,R-HSA-212436,1,0.05538064964370595,0.021424159781140262
1,2,R-HSA-9619665,R-HSA-9619665,0,0.07197191464238921,0.035985957321194605
1,2,R-HSA-9619665,R-HSA-9619665,1,0.05468161892064888,0.02734080946032444
1,2,R-HSA-9658195,R-HSA-9824443,0,0.05360046751672559,0.023084464861228088
1,2,R-HSA-9658195,R-HSA-9824443,1,0.019135890909440248,0.008241379632545658
1,2,R-HSA-9693928,R-HSA-9693928,0,0.12914380589791108,0.06457190294895554
1,2,R-HSA-9693928,R-HSA-9693928,1,0.04610559854004152,0.02305279927002076
1,2,R-HSA-9707616,R-HSA-9707616,0,0.004239035905930391,0.0018256533935156285
1,2,R-HSA-9707616,R-HSA-9707616,1,0.0035268182905185868,0.001518917962310833
1,2,R-HSA-9725554,R-HSA-9725554,0,0.031574150804258155,0.015787075402129078
1,2,R-HSA-9725554,R-HSA-9725554,1,0.023988879598777123,0.011994439799388561
1,2,R-HSA-9749641,R-HSA-9749641,0,0.04035957547856252,0.02546405701093809
1,2,R-HSA-9749641,R-HSA-9749641,1,0.0861943984788883,0.054382610591525
1,2,R-HSA-9753281,R-HSA-9753281,0,0.07310953587243009,0.04612698145171595
1,2,R-HSA-9753281,R-HSA-9753281,1,0.15613723673311103,0.09851162829535005
1,2,R-HSA-9754706,R-HSA-9754706,0,0.032667676341193524,0.020611008983701364
1,2,R-HSA-9754706,R-HSA-9754706,1,0.06976710509954263,0.044018142427848406
1,2,R-HSA-975634,R-HSA-6806667,0,0.06753632772597484,0.024056925326875027
1,2,R-HSA-975634,R-HSA-6806667,1,0.027455725839979055,0.009779926871467979
1,2,R-HSA-975634,R-HSA-975634,0,0.06753632772597484,0.024056925326875027
1,2,R-HSA-975634,R-HSA-975634,1,0.027455725839979055,0.009779926871467979
1,2,R-HSA-9757110,R-HSA-9757110,0,0.07054915684072868,0.044511562140195055
1,2,R-HSA-9757110,R-HSA-9757110,1,0.15066913446492475,0.09506163987877976
1,2,R-HSA-9758920,R-HSA-9758920,0,0.029512831837485504,0.01271048483476711
1,2,R-HSA-9758920,R-HSA-9758920,1,0.02242276577896479,0.00965695958817042
1,2,R-HSA-977225,R-HSA-977225,0,0.04471394972389807,0.028211361280505547
1,2,R-HSA-977225,R-HSA-977225,1,0.056096626050851264,0.03539303045045379
1,2,R-HSA-977347,R-HSA-977347,0,0.22023836697411278,0.11011918348705639
1,2,R-HSA-977347,R-HSA-977347,1,0.08702168846376361,0.043510844231881805
1,2,R-HSA-977443,R-HSA-112314,0,0.09999736923656082,0.04306652279919621
1,2,R-HSA-977443,R-HSA-112314,1,0.2527564682747217,0.10885628578734392
1,2,R-HSA-9796292,R-HSA-9796292,0,0.14909255701818241,0.07454627850909121
1,2,R-HSA-9796292,R-HSA-9796292,1,0.1132750460497134,0.0566375230248567
1,2,R-HSA-9818564,R-HSA-9917777,0,0.011119289040478812,0.004788817132176617
1,2,R-HSA-9818564,R-HSA-9917777,1,0.008999141833872114,0.0038757194306263247
1,2,R-HSA-9821002,R-HSA-9821002,0,0.14785874687621128,0.07392937343810564
1,2,R-HSA-9821002,R-HSA-9821002,1,0.11233764246065656,0.05616882123032828
1,2,R-HSA-9824585,R-HSA-9856651,0,0.019341515487884983,0.008329937318245528
1,2,R-HSA-9824585,R-HSA-9856651,1,0.0146949729156483,0.006328780356293144
1,2,R-HSA-9854907,R-HSA-9856651,0,0.01930682012481038,0.008314994838695453
1,2,R-HSA-9854907,R-HSA-9856651,1,0.014668612833623269,0.006317427686896071
1,2,R-HSA-9856649,R-HSA-9856649,0,0.052755355051055594,0.022720494733328416
1,2,R-HSA-9856649,R-HSA-9856649,1,0.04008158045610838,0.017262197112978536
1,2,R-HSA-9907900,R-HSA-9907900,0,0.017793172484506733,0.008896586242253366
1,2,R-HSA-9907900,R-HSA-9907900,1,0.022322720039443557,0.011161360019721778
1,2,R-HSA-9925561,R-HSA-9925561,0,0.09328018653373558,0.04664009326686779
1,2,R-HSA-9925561,R-HSA-9925561,1,0.07087085435657924,0.03543542717828962
2,3,R-HSA-110313,R-HSA-73893,0,0.09208948442676995,0.03966078218767462
2,3,R-HSA-110313,R-HSA-73893,1,0.15362821626932482,0.06616407140582767
2,3,R-HSA-112314,R-HSA-112315,0,0.09999736038393482,0.04306651898657772
2,3,R-HSA-112314,R-HSA-112315,1,0.25275644276458165,0.1088562748007246
2,3,R-HSA-1257604,R-HSA-9006925,0,0.1544377208262196,0.06651270604213583
2,3,R-HSA-1257604,R-HSA-9006925,1,0.062462014470087444,0.026900925402307735
2,3,R-HSA-1268020,R-HSA-1268020,0,0.3204947786871344,0.2022096917380125
2,3,R-HSA-1268020,R-HSA-1268020,1,0.02017961269967086,0.012731918067770789
2,3,R-HSA-1445148,R-HSA-199991,0,0.02096609540698726,0.01048304770349363
2,3,R-HSA-1445148,R-HSA-199991,1,0.06167356555512094,0.03083678277756047
2,3,R-HSA-156580,R-HSA-211859,0,0.0236481851012365,0.010184718964083031
2,3,R-HSA-156580,R-HSA-211859,1,0.009343989730594963,0.00402423733584577
2,3,R-HSA-168643,R-HSA-168249,0,0.038609596190761535,0.016628247996040766
2,3,R-HSA-168643,R-HSA-168249,1,0.12018848677499867,0.051762363804305954
2,3,R-HSA-168898,R-HSA-168249,0,0.006735116008317361,0.0022450386694391204
2,3,R-HSA-168898,R-HSA-168249,1,0.02096586085352338,0.006988620284507793
2,3,R-HSA-194315,R-HSA-9716542,0,0.00428026592413991,0.0016558328884638735
2,3,R-HSA-194315,R-HSA-9716542,1,0.0017311446182524694,0.0006696981552999367
2,3,R-HSA-199992,R-HSA-199991,0,0.024207415293304897,0.012103707646652449
2,3,R-HSA-199992,R-HSA-199991,1,0.07120818654885111,0.035604093274425555
2,3,R-HSA-202733,R-HSA-202733,0,0.013384220296954838,0.008444502813703816
2,3,R-HSA-202733,R-HSA-202733,1,0.11186458533073006,0.0705786952560908
2,3,R-HSA-203927,R-HSA-211000,0,0.14220536592841634,0.07110268296420817
2,3,R-HSA-203927,R-HSA-211000,1,0.11509065547168416,0.05754532773584208
2,3,R-HSA-210745,R-HSA-186712,0,0.012161313179999326,0.005237592502014701
2,3,R-HSA-210745,R-HSA-186712,1,0.009239718877917925,0.003979330323907446
2,3,R-HSA-211945,R-HSA-211859,0,0.3280797997165633,0.14129627891533766
2,3,R-HSA-211945,R-HSA-211859,1,0.1296325420414138,0.05582969702070052
2,3,R-HSA-212436,R-HSA-73857,0,0.20843688651676412,0.0694789621722547
2,3,R-HSA-212436,R-HSA-73857,1,0.16869361946642722,0.056231206488809075
2,3,R-HSA-2219528,R-HSA-5663202,0,0.005886391367707604,0.002535130773717244
2,3,R-HSA-2219528,R-HSA-5663202,1,0.002101499216539947,0.0009050664493733566
2,3,R-HSA-2453902,R-HSA-2187338,0,0.015524920584499816,0.007762460292249908
2,3,R-HSA-2453902,R-HSA-2187338,1,0.01149008610778053,0.005745043053890265
2,3,R-HSA-2990846,R-HSA-597592,0,0.022542368722497486,0.009708469772226528
2,3,R-HSA-2990846,R-HSA-597592,1,0.028280900968441172,0.012179921088302733
2,3,R-HSA-3000471,R-HSA-2173782,0,0.0007356946636679387,0.00036784733183396935
2,3,R-HSA-3000471,R-HSA-2173782,1,0.002164108898875344,0.001082054449437672
2,3,R-HSA-3000480,R-HSA-2173782,0,7.457353273287521e-05,3.7286766366437604e-05
2,3,R-HSA-3000480,R-HSA-2173782,1,0.00021936444012799652,0.00010968222006399826
2,3,R-HSA-3000484,R-HSA-2173782,0,0.0006397572806038269,0.00031987864030191344
2,3,R-HSA-3000484,R-HSA-2173782,1,0.0018819007995973705,0.0009409503997986852
2,3,R-HSA-3000497,R-HSA-2173782,0,0.00038987295099856135,0.00019493647549928068
2,3,R-HSA-3000497,R-HSA-2173782,1,0.0011468447489041073,0.0005734223744520536
2,3,R-HSA-3214847,R-HSA-3247509,0,0.051173764058899986,0.025586882029449993
2,3,R-HSA-3214847,R-HSA-3247509,1,0.00553838329363751,0.002769191646818755
2,3,R-HSA-3238698,R-HSA-195721,0,0.13532994997829362,0.06766497498914681
2,3,R-HSA-3238698,R-HSA-195721,1,0.054733915912473334,0.027366957956236667
2,3,R-HSA-3371556,R-HSA-2262752,0,0.05818237356446764,0.025057784387285297
2,3,R-HSA-3371556,R-HSA-2262752,1,0.04840691937589208,0.020847725423745442
2,3,R-HSA-379724,R-HSA-72766,0,0.018663819065651573,0.00803806935569939
2,3,R-HSA-379724,R-HSA-72766,1,0.02341500274411848,0.010084292789116
2,3,R-HSA-381426,R-HSA-381426,0,0.02060004095951824,0.01030002047975912
2,3,R-HSA-381426,R-HSA-381426,1,0.02584412297912185,0.012922061489560925
2,3,R-HSA-388396,R-HSA-372790,0,0.004777248646978874,0.0017016903026559494
2,3,R-HSA-388396,R-HSA-372790,1,0.001932148244182115,0.0006882450911358151
2,3,R-HSA-389977,R-HSA-391251,0,0.009588724198376598,0.004129638734071888
2,3,R-HSA-389977,R-HSA-391251,1,0.012029693097524021,0.0051809068179209
2,3,R-HSA-392518,R-HSA-76002,0,0.020880458557297497,0.008992724022451014
2,3,R-HSA-392518,R-HSA-76002,1,0.1745177363551667,0.07516069801620306
2,3,R-HSA-421270,R-HSA-446728,0,0.09748580898461945,0.04198485267449616
2,3,R-HSA-421270,R-HSA-446728,1,0.2099768178962657,0.09043209320676736
2,3,R-HSA-425397,R-HSA-425407,0,0.22017767779913772,0.09482536443912516
2,3,R-HSA-425397,R-HSA-425407,1,0.2412129074193375,0.1038847447302363
2,3,R-HSA-432142,R-HSA-418346,0,0.016382824216001925,0.008191412108000963
2,3,R-HSA-432142,R-HSA-418346,1,0.1369267555938163,0.06846337779690816
2,3,R-HSA-449147,R-HSA-1280215,0,0.013030174869092425,0.005611790863715151
2,3,R-HSA-449147,R-HSA-1280215,1,0.04056186023239127,0.01746904235394031
2,3,R-HSA-500792,R-HSA-372790,0,0.13076794264666008,0.05058794570914599
2,3,R-HSA-500792,R-HSA-372790,1,0.05288882644463624,0.02046019098144799
2,3,R-HSA-5213460,R-HSA-5218859,0,0.16713407914895748,0.06465628770333426
2,3,R-HSA-5213460,R-HSA-5218859,1,0.10895924823537075,0.04215119105401845
2,3,R-HSA-5250941,R-HSA-212165,0,0.12482297278905247,0.05375832828927792
2,3,R-HSA-5250941,R-HSA-212165,1,0.10102261461724993,0.04350807195093205
2,3,R-HSA-5357769,R-HSA-109581,0,0.15675293202714427,0.06750981323336304
2,3,R-HSA-5357769,R-HSA-109581,1,0.1021914953244445,0.044011481470705
2,3,R-HSA-5358346,R-HSA-5358351,0,0.03240693924232366,0.012536715419772136
2,3,R-HSA-5358346,R-HSA-5358351,1,0.013106919252807173,0.0050704485071449154
2,3,R-HSA-5362517,R-HSA-9006931,0,0.013584718880338187,0.005850619969778688
2,3,R-HSA-5362517,R-HSA-9006931,1,0.005494311554684828,0.0023662711893545347
2,3,R-HSA-5387390,R-HSA-5663202,0,0.014054606909074051,0.005006351992990241
2,3,R-HSA-5387390,R-HSA-5663202,1,0.005017631808384423,0.0017873165124083538
2,3,R-HSA-5423646,R-HSA-211859,0,0.3150079665482854,0.1575039832741427
2,3,R-HSA-5423646,R-HSA-211859,1,0.1244675344635692,0.0622337672317846
2,3,R-HSA-5632684,R-HSA-5358351,0,0.040369682802322684,0.013456560934107561
2,3,R-HSA-5632684,R-HSA-5358351,1,0.016327434247258403,0.005442478082419468
2,3,R-HSA-5668541,R-HSA-1280215,0,0.047732846959463684,0.020557418235545844
2,3,R-HSA-5668541,R-HSA-1280215,1,0.14858841827220243,0.0639935485510418
2,3,R-HSA-5684996,R-HSA-5683057,0,0.0251734624439648,0.010841620160156586
2,3,R-HSA-5684996,R-HSA-5683057,1,0.010181354359424997,0.004384870652042693
2,3,R-HSA-5687128,R-HSA-5683057,0,0.05117275484878084,0.02558637742439042
2,3,R-HSA-5687128,R-HSA-5683057,1,0.020696714541965932,0.010348357270982966
2,3,R-HSA-5688426,R-HSA-597592,0,0.022431814590084326,0.009660856698998039
2,3,R-HSA-5688426,R-HSA-597592,1,0.028142204680277602,0.01212018784829889
2,3,R-HSA-6784531,R-HSA-72306,0,0.09125341713155175,0.04562670856577587
2,3,R-HSA-6784531,R-HSA-72306,1,0.07631545901708507,0.038157729508542536
2,3,R-HSA-6798695,R-HSA-168249,0,0.021684403609865316,0.009338964310571055
2,3,R-HSA-6798695,R-HSA-168249,1,0.06750176091072321,0.029071426052923382
2,3,R-HSA-6806667,R-HSA-196854,0,0.06821498127512472,0.029378593344611674
2,3,R-HSA-6806667,R-HSA-196854,1,0.02695344681294797,0.011608217701614697
2,3,R-HSA-75153,R-HSA-109581,0,0.09113175933421387,0.039248312441232044
2,3,R-HSA-75153,R-HSA-109581,1,0.05941126977457949,0.025587041177285705
2,3,R-HSA-75893,R-HSA-73887,0,0.059789442809035434,0.019929814269678478
2,3,R-HSA-75893,R-HSA-73887,1,0.024181715254520026,0.008060571751506675
2,3,R-HSA-8856828,R-HSA-199991,0,0.006432187753449873,0.0027701924825376217
2,3,R-HSA-8856828,R-HSA-199991,1,0.018920831845721492,0.008148758735200778
2,3,R-HSA-8939211,R-HSA-9006931,0,0.016786377380650145,0.007229499232819465
2,3,R-HSA-8939211,R-HSA-9006931,1,0.006789215377426919,0.0029239559107691777
2,3,R-HSA-8957275,R-HSA-597592,0,0.003887903018365883,0.0016744286900729744
2,3,R-HSA-8957275,R-HSA-597592,1,0.004877633079835821,0.0021006822263686152
2,3,R-HSA-8963898,R-HSA-174824,0,0.08547232201849313,0.033065207713708786
2,3,R-HSA-8963898,R-HSA-174824,1,0.09363813214408963,0.036224174284140036
2,3,R-HSA-8963899,R-HSA-174824,0,0.039089287290825385,0.01512180052125329
2,3,R-HSA-8963899,R-HSA-174824,1,0.04282378056656023,0.01656649972856983
2,3,R-HSA-8964043,R-HSA-174824,0,0.06335898048279848,0.02256892421580972
2,3,R-HSA-8964043,R-HSA-174824,1,0.0694121434581061,0.024725104372350478
2,3,R-HSA-9018678,R-HSA-556833,0,0.2634609361057696,0.11346644914882699
2,3,R-HSA-9018678,R-HSA-556833,1,0.10410001185601173,0.04483343480154654
2,3,R-HSA-9619665,R-HSA-9675108,0,0.07197191590777315,0.03598595795388657
2,3,R-HSA-9619665,R-HSA-9675108,1,0.05468161973302536,0.02734080986651268
2,3,R-HSA-9693928,R-HSA-9645723,0,0.12914380346141432,0.06457190173070716
2,3,R-HSA-9693928,R-HSA-9645723,1,0.046105597734940995,0.023052798867470498
2,3,R-HSA-9707616,R-HSA-2262752,0,0.004239036036818541,0.0018256534498860865
2,3,R-HSA-9707616,R-HSA-2262752,1,0.003526818367153401,0.0015189179953156511
2,3,R-HSA-9725554,R-HSA-9734767,0,0.03157415013740082,0.01578707506870041
2,3,R-HSA-9725554,R-HSA-9734767,1,0.023988878643886772,0.011994439321943386
2,3,R-HSA-9749641,R-HSA-9749641,0,0.040359574916732054,0.025464056656462532
2,3,R-HSA-9749641,R-HSA-9749641,1,0.08619439758805801,0.05438261002947367
2,3,R-HSA-9753281,R-HSA-9753281,0,0.07310954147048862,0.04612698498369763
2,3,R-HSA-9753281,R-HSA-9753281,1,0.1561372510521956,0.09851163732968657
2,3,R-HSA-9754706,R-HSA-9754706,0,0.0326676764221781,0.02061100903479694
2,3,R-HSA-9754706,R-HSA-9754706,1,0.06976710564618849,0.04401814277274354
2,3,R-HSA-975634,R-HSA-2187338,0,0.0006787205404535874,0.00024176513454740895
2,3,R-HSA-975634,R-HSA-2187338,1,0.0005023251439806502,0.00017893182655097964
2,3,R-HSA-9757110,R-HSA-9757110,0,0.07054915426946852,0.04451156051791051
2,3,R-HSA-9757110,R-HSA-9757110,1,0.1506691277836976,0.09506163566339476
2,3,R-HSA-9758920,R-HSA-9758941,0,0.029512832448665944,0.012710485097988198
2,3,R-HSA-9758920,R-HSA-9758941,1,0.022422766633098945,0.009656959956025979
2,3,R-HSA-977225,R-HSA-977225,0,0.044713948995036924,0.028211360820645365
2,3,R-HSA-977225,R-HSA-977225,1,0.05609662525112862,0.03539302994588498
2,3,R-HSA-977347,R-HSA-71291,0,0.22023836804209682,0.11011918402104841
2,3,R-HSA-977347,R-HSA-71291,1,0.08702168805377922,0.04351084402688961
2,3,R-HSA-9796292,R-HSA-9758941,0,0.14909255618113093,0.07454627809056547
2,3,R-HSA-9796292,R-HSA-9758941,1,0.11327504564225978,0.05663752282112989
2,3,R-HSA-9821002,R-HSA-9816359,0,0.1478587451097353,0.07392937255486765
2,3,R-HSA-9821002,R-HSA-9816359,1,0.11233764050184222,0.05616882025092111
2,3,R-HSA-9824443,R-HSA-5663205,0,0.05360046178295464,0.023084462391827352
2,3,R-HSA-9824443,R-HSA-5663205,1,0.01913588873246582,0.008241378694973805
2,3,R-HSA-983169,R-HSA-1280218,0,0.0895583993227695,0.038570703166892865
2,3,R-HSA-983169,R-HSA-1280218,1,0.27878790926926106,0.12006741719656275
2,3,R-HSA-9856649,R-HSA-9730414,0,0.05275535316500084,0.022720493921048846
2,3,R-HSA-9856649,R-HSA-9730414,1,0.0400815792495648,0.017262196593348503
2,3,R-HSA-9856651,R-HSA-9730414,0,0.024069940700744908,0.00857388587086924
2,3,R-HSA-9856651,R-HSA-9730414,1,0.018287457051922938,0.006514123635824234
2,3,R-HSA-9907900,R-HSA-597592,0,0.017793173335319254,0.008896586667659627
2,3,R-HSA-9907900,R-HSA-597592,1,0.02232272078965806,0.01116136039482903
2,3,R-HSA-9917777,R-HSA-212165,0,0.011119288596566312,0.004788816940993908
2,3,R-HSA-9917777,R-HSA-212165,1,0.008999141500759793,0.003875719287162657
2,3,R-HSA-9925561,R-HSA-9734767,0,0.0932801843749906,0.0466400921874953
2,3,R-HSA-9925561,R-HSA-9734767,1,0.07087085305070302,0.03543542652535151
3,4,R-HSA-109581,R-HSA-5357801,0,0.1746273635501933,0.058209121183397765
3,4,R-HSA-109581,R-HSA-5357801,1,0.11384432026154725,0.03794810675384908
3,4,R-HSA-112315,R-HSA-112316,0,0.09999736728027726,0.043066521956670746
3,4,R-HSA-112315,R-HSA-112316,1,0.2527564588767152,0.10885628173984283
3,4,R-HSA-1268020,R-HSA-9609507,0,0.32049477901107265,0.2022096919423948
3,4,R-HSA-1268020,R-HSA-9609507,1,0.020179612626594935,0.012731918021665014
3,4,R-HSA-1280215,R-HSA-168256,0,0.04269370403388799,0.014231234677962662
3,4,R-HSA-1280215,R-HSA-168256,1,0.1329019778236018,0.044300659274533936
3,4,R-HSA-1280218,R-HSA-168256,0,0.08955839834160266,0.038570702744327306
3,4,R-HSA-1280218,R-HSA-168256,1,0.27878790954392846,0.12006741731485557
3,4,R-HSA-168249,R-HSA-168256,0,0.035208730935625245,0.009514742467771444
3,4,R-HSA-168249,R-HSA-168256,1,0.1096018715052987,0.029618607477372164
3,4,R-HSA-174824,R-HSA-382551,0,0.017095564165253523,0.004619873708911935
3,4,R-HSA-174824,R-HSA-382551,1,0.01872883256654582,0.0050612451473616244
3,4,R-HSA-186712,R-HSA-1266738,0,0.012161313620352936,0.005237592691664677
3,4,R-HSA-186712,R-HSA-1266738,1,0.00923971944133012,0.0039793305665558705
3,4,R-HSA-195721,R-HSA-162582,0,0.13532994810046386,0.06766497405023193
3,4,R-HSA-195721,R-HSA-162582,1,0.05473391468758169,0.027366957343790844
3,4,R-HSA-196854,R-HSA-1430728,0,0.0682149767956656,0.029378591415413637
3,4,R-HSA-196854,R-HSA-1430728,1,0.02695344505975853,0.011608216946557105
3,4,R-HSA-199991,R-HSA-5653656,0,0.04945357341405369,0.01648452447135123
3,4,R-HSA-199991,R-HSA-5653656,1,0.1454719243388947,0.04849064144629823
3,4,R-HSA-202733,R-HSA-109582,0,0.013384219829395473,0.0084445025187067
3,4,R-HSA-202733,R-HSA-109582,1,0.11186458171426278,0.07057869297435398
3,4,R-HSA-211000,R-HSA-74160,0,0.14220535544597585,0.07110267772298792
3,4,R-HSA-211000,R-HSA-74160,1,0.11509064525244353,0.057545322626221765
3,4,R-HSA-211859,R-HSA-1430728,0,0.024828722716926637,0.007832589952642285
3,4,R-HSA-211859,R-HSA-1430728,1,0.009810449904524949,0.003094852370343527
3,4,R-HSA-212165,R-HSA-74160,0,0.13593792522268536,0.04842206596487341
3,4,R-HSA-212165,R-HSA-74160,1,0.11001824618190016,0.03918929000301256
3,4,R-HSA-2173782,R-HSA-5653656,0,0.0016907515241062197,0.0006022578445004778
3,4,R-HSA-2173782,R-HSA-5653656,1,0.004973490436975187,0.0017715930386635792
3,4,R-HSA-2187338,R-HSA-9709957,0,0.0156763025885954,0.006064421663456243
3,4,R-HSA-2187338,R-HSA-9709957,1,0.01160212475540744,0.004488314531514738
3,4,R-HSA-2262752,R-HSA-8953897,0,0.06221361771610606,0.022160937766467954
3,4,R-HSA-2262752,R-HSA-8953897,1,0.05176085673788886,0.01843758918090471
3,4,R-HSA-3247509,R-HSA-4839726,0,0.051173765593178,0.025586882796589
3,4,R-HSA-3247509,R-HSA-4839726,1,0.00553838342658191,0.002769191713290955
3,4,R-HSA-372790,R-HSA-162582,0,0.1312737682120591,0.03794662900831353
3,4,R-HSA-372790,R-HSA-162582,1,0.05309340515732006,0.015347435940425974
3,4,R-HSA-381426,R-HSA-392499,0,0.020600041723810136,0.010300020861905068
3,4,R-HSA-381426,R-HSA-392499,1,0.025844124467213354,0.012922062233606677
3,4,R-HSA-391251,R-HSA-392499,0,0.009588723895949837,0.004129638603823772
3,4,R-HSA-391251,R-HSA-392499,1,0.012029692675202134,0.005180906636036763
3,4,R-HSA-418346,R-HSA-109582,0,0.016382824829871304,0.008191412414935652
3,4,R-HSA-418346,R-HSA-109582,1,0.13692675886768088,0.06846337943384044
3,4,R-HSA-425407,R-HSA-382551,0,0.220177667711497,0.09482536009461479
3,4,R-HSA-425407,R-HSA-382551,1,0.24121289794920417,0.10388474065167187
3,4,R-HSA-446728,R-HSA-1500931,0,0.09748581201647935,0.04198485398024715
3,4,R-HSA-446728,R-HSA-1500931,1,0.20997681795700412,0.09043209323292598
3,4,R-HSA-5218859,R-HSA-5357801,0,0.16713408382961265,0.06465628951405886
3,4,R-HSA-5218859,R-HSA-5357801,1,0.1089592525746886,0.042151192732695734
3,4,R-HSA-5358351,R-HSA-162582,0,0.06983108979994027,0.0210212526596871
3,4,R-HSA-5358351,R-HSA-162582,1,0.02824303957395782,0.008502002080486171
3,4,R-HSA-556833,R-HSA-1430728,0,0.26346093683463073,0.11346644946273039
3,4,R-HSA-556833,R-HSA-1430728,1,0.10410001131948894,0.04483343457047875
3,4,R-HSA-5663202,R-HSA-1643685,0,0.013046576011338797,0.003927410720123119
3,4,R-HSA-5663202,R-HSA-1643685,1,0.004657755047683959,0.0014021239818081887
3,4,R-HSA-5663205,R-HSA-1643685,0,0.053600461435764926,0.02308446224230088
3,4,R-HSA-5663205,R-HSA-1643685,1,0.019135888470373175,0.008241378582096646
3,4,R-HSA-5683057,R-HSA-162582,0,0.03708050236784165,0.013208341445001229
3,4,R-HSA-5683057,R-HSA-162582,1,0.014997132122516632,0.005342086248049011
3,4,R-HSA-597592,R-HSA-392499,0,0.025639328703935305,0.006928724869706881
3,4,R-HSA-597592,R-HSA-392499,1,0.03216624398872069,0.008692546410370748
3,4,R-HSA-71291,R-HSA-1430728,0,0.2202383446527402,0.1101191723263701
3,4,R-HSA-71291,R-HSA-1430728,1,0.08702168094738305,0.043510840473691526
3,4,R-HSA-72306,R-HSA-8953854,0,0.09125342135603601,0.045626710678018004
3,4,R-HSA-72306,R-HSA-8953854,1,0.0763154623614948,0.0381577311807474
3,4,R-HSA-72766,R-HSA-392499,0,0.018663819249132244,0.008038069434720215
3,4,R-HSA-72766,R-HSA-392499,1,0.023415002747914634,0.010084292790750916
3,4,R-HSA-73857,R-HSA-74160,0,0.20843687596852364,0.06947895865617455
3,4,R-HSA-73857,R-HSA-74160,1,0.1686936103404783,0.056231203446826104
3,4,R-HSA-73887,R-HSA-162582,0,0.059789440956513354,0.019929813652171117
3,4,R-HSA-73887,R-HSA-162582,1,0.02418171473824338,0.00806057157941446
3,4,R-HSA-73893,R-HSA-73894,0,0.09208947948418031,0.039660780059017124
3,4,R-HSA-73893,R-HSA-73894,1,0.15362820976778216,0.06616406860576565
3,4,R-HSA-76002,R-HSA-109582,0,0.02088045920201061,0.008992724300113837
3,4,R-HSA-76002,R-HSA-109582,1,0.17451774170267922,0.07516070031925134
3,4,R-HSA-9006925,R-HSA-162582,0,0.15443772067437353,0.06651270597673929
3,4,R-HSA-9006925,R-HSA-162582,1,0.06246201431317984,0.026900925334731308
3,4,R-HSA-9006931,R-HSA-162582,0,0.010287532203342973,0.0034291774011143243
3,4,R-HSA-9006931,R-HSA-162582,1,0.004160771119843602,0.001386923706614534
3,4,R-HSA-9645723,R-HSA-1643685,0,0.129143803770168,0.064571901885084
3,4,R-HSA-9645723,R-HSA-1643685,1,0.046105597420809434,0.023052798710404717
3,4,R-HSA-9675108,R-HSA-1266738,0,0.07197191697322643,0.03598595848661321
3,4,R-HSA-9675108,R-HSA-1266738,1,0.05468162089464781,0.027340810447323904
3,4,R-HSA-9716542,R-HSA-162582,0,0.004280265876332123,0.0016558328699692972
3,4,R-HSA-9716542,R-HSA-162582,1,0.0017311445700492502,0.000669698136652386
3,4,R-HSA-9730414,R-HSA-1266738,0,0.04722581960089409,0.015741939866964694
3,4,R-HSA-9730414,R-HSA-1266738,1,0.035880440915048974,0.01196014697168299
3,4,R-HSA-9734767,R-HSA-1266738,0,0.10385113852301045,0.04017510447212984
3,4,R-HSA-9734767,R-HSA-1266738,1,0.07890227677189218,0.030523567266403255
3,4,R-HSA-9749641,R-HSA-9748784,0,0.04035957280607165,0.025464055324784084
3,4,R-HSA-9749641,R-HSA-9748784,1,0.08619439266824527,0.05438260692541743
3,4,R-HSA-9753281,R-HSA-9748784,0,0.07310953619889915,0.04612698165769499
